"available.power","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15"
84,"nominal1",1493,4,"nominal3",1.127,10,134,11.28,"nominal6","nominal12",1,"nominal25","nominal32","nominal33",4
84,"nominal1",1493,4,"nominal3",1.127,10,134,11.28,"nominal6","nominal12",1,"nominal25","nominal32","nominal33",4
84,"nominal1",1493,4,"nominal3",1.127,10,134,11.28,"nominal6","nominal12",1,"nominal25","nominal32","nominal33",4
84,"nominal1",1493,4,"nominal3",1.127,10,134,11.28,"nominal6","nominal12",1,"nominal25","nominal32","nominal33",4
84,"nominal1",1493,4,"nominal3",1.127,10,134,11.28,"nominal6","nominal12",1,"nominal25","nominal32","nominal33",4
55,"nominal1",1498,4,"nominal3",1.5,9,116,9.73,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
55,"nominal1",1498,4,"nominal3",1.5,9,116,9.73,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
59,"nominal1",1498,4,"nominal3",1.5,9,120,10.07,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
59,"nominal1",1498,4,"nominal3",1.5,9,120,10.07,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
59,"nominal1",1498,4,"nominal3",1.5,9,120,10.07,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
59,"nominal1",1498,4,"nominal3",1.5,9,120,10.07,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
63,"nominal1",1498,4,"nominal3",1.65,10,130,10.91,"nominal6","nominal12",1,"missing_value","nominal27","nominal33",2
63,"nominal1",1498,4,"nominal3",1.65,10,130,10.91,"nominal6","nominal12",1,"missing_value","nominal27","nominal33",2
63,"nominal1",1498,4,"nominal3",1.65,10,130,10.91,"nominal6","nominal12",1,"missing_value","nominal27","nominal33",2
63,"nominal1",1498,4,"nominal3",1.65,10,130,10.91,"nominal6","nominal12",1,"missing_value","nominal27","nominal33",2
65,"nominal1",1498,4,"nominal3",1.5,9,132,11.07,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
65,"nominal1",1498,4,"nominal3",1.5,9,132,11.07,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
65,"nominal1",1498,4,"nominal3",1.5,9,132,11.07,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
65,"nominal1",1498,4,"nominal3",1.5,9,132,11.07,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
65,"nominal1",1498,4,"nominal3",1.5,9,135,11.32,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",4
65,"nominal1",1498,4,"nominal3",1.5,9,135,11.32,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",4
65,"nominal1",1498,4,"nominal3",1.5,9,135,11.32,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",4
65,"nominal1",1498,4,"nominal3",1.5,9,135,11.32,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",4
66,"nominal1",1499,4,"nominal3",1.87,10,119,9.98,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
66,"nominal1",1499,4,"nominal3",1.87,10,119,9.98,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
40,"nominal2",1527,4,"nominal3",1.65,23,95,7.82,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
42,"nominal2",1527,4,"nominal3",1.65,23,95,7.82,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1581,4,"nominal3",0.78,10,140,11.13,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,10,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,10,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,10,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,10,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,10,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,10,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,11,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,10,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,10,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,11,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
76,"nominal1",1581,4,"nominal3",0.78,11,144,11.45,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
65,"nominal1",1587,4,"nominal3",1.45,10,135,10.69,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
65,"nominal1",1587,4,"nominal3",1.45,10,135,10.69,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
65,"nominal1",1587,4,"nominal3",1.45,10,135,10.69,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
65,"nominal1",1587,4,"nominal3",1.45,10,135,10.69,"nominal6","nominal12",1,"nominal20","nominal27","nominal33",2
65,"nominal1",1587,4,"nominal3",1.45,10,135,10.69,"nominal6","nominal12",1,"nominal20","nominal27","nominal33",2
65,"nominal1",1587,4,"nominal3",1.45,10,135,10.69,"nominal6","nominal12",1,"nominal20","nominal27","nominal33",2
65,"nominal1",1587,4,"nominal3",1.45,10,135,10.69,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
77,"nominal1",1587,4,"nominal3",0.951,10,143,11.32,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
77,"nominal1",1587,4,"nominal3",0.951,10,143,11.32,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
81,"nominal1",1587,4,"nominal3",0.951,10,145,11.48,"nominal6","nominal14",2,"nominal21","nominal27","nominal33",4
81,"nominal1",1587,4,"nominal3",0.951,10,145,11.48,"nominal6","nominal14",2,"nominal21","nominal27","nominal33",4
81,"nominal1",1587,4,"nominal3",0.951,10,145,11.48,"nominal6","nominal14",2,"nominal21","nominal27","nominal33",4
87,"nominal1",1587,4,"nominal3",1.45,11,145,11.48,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
80,"nominal1",1588,4,"nominal3",0.988,11,138,10.92,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
80,"nominal1",1588,4,"nominal3",0.988,11,138,10.92,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
80,"nominal1",1588,4,"nominal3",0.988,11,138,10.92,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
116,"nominal1",1588,4,"nominal3",0.988,8,198,15.67,"nominal6","nominal12",2,"nominal21","missing_value","missing_value",4
73,"nominal1",1589,4,"nominal3",1.153,11,138,10.91,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
73,"nominal1",1589,4,"nominal3",1.153,11,138,10.91,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
73,"nominal1",1589,4,"nominal3",1.153,11,138,10.91,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
73,"nominal1",1589,4,"nominal3",1.153,11,138,10.91,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
67,"nominal1",1590,4,"nominal3",1.153,10,126,9.96,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
67,"nominal1",1590,4,"nominal3",1.153,10,126,9.96,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
67,"nominal1",1590,4,"nominal3",1.153,10,126,9.96,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
67,"nominal1",1590,4,"nominal3",1.153,10,126,9.96,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
71,"nominal1",1590,4,"nominal3",1.2,10,134,10.59,"nominal6","nominal12",1,"nominal26","nominal27","nominal33",4
71,"nominal1",1590,4,"nominal3",1.2,10,134,10.59,"nominal6","nominal12",1,"nominal26","nominal27","nominal33",4
71,"nominal1",1590,4,"nominal3",1.2,10,134,10.59,"nominal6","nominal12",1,"nominal26","nominal27","nominal33",4
71,"nominal1",1590,4,"nominal3",1.2,10,134,10.59,"nominal6","nominal12",1,"nominal26","nominal27","nominal33",4
71,"nominal1",1590,4,"nominal3",1.2,10,134,10.59,"nominal6","nominal12",1,"nominal26","nominal27","nominal33",4
71,"nominal1",1590,4,"nominal3",1.2,10,134,10.59,"nominal6","nominal12",1,"nominal26","nominal27","nominal33",4
77,"nominal1",1590,4,"nominal3",1.2,9,140,11.06,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
77,"nominal1",1590,4,"nominal3",1.2,9,140,11.06,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
77,"nominal1",1590,4,"nominal3",1.2,10,135,10.67,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
77,"nominal1",1590,4,"nominal3",1.2,10,135,10.67,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
77,"nominal1",1590,4,"nominal3",1.2,10,135,10.67,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
77,"nominal1",1590,4,"nominal3",1.2,10,135,10.67,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
84,"nominal1",1590,4,"nominal3",1.2,9,140,11.06,"nominal6","nominal12",1,"nominal25","nominal32","nominal33",4
85,"nominal1",1590,4,"nominal3",1.2,10,143,11.3,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
85,"nominal1",1590,4,"nominal3",1.2,10,143,11.3,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
85,"nominal1",1590,4,"nominal3",1.2,10,143,11.3,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
85,"nominal1",1590,4,"nominal3",1.2,10,143,11.3,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal20","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal20","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,140,11.03,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,140,11.03,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,140,11.03,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,140,11.03,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal1",1595,4,"nominal3",0.956,10,145,11.42,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
118,"nominal1",1595,4,"nominal3",0.956,10,150,11.82,"nominal6","nominal12",2,"nominal22","nominal32","nominal37",4
74,"nominal1",1596,4,"nominal3",1.3,11,145,11.42,"nominal6","nominal14",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1596,4,"nominal3",1.3,11,145,11.42,"nominal6","nominal14",2,"nominal21","nominal27","nominal33",4
66,"nominal1",1597,4,"nominal3",0.957,10,137,10.78,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
66,"nominal1",1597,4,"nominal3",0.957,10,137,10.78,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
66,"nominal1",1597,4,"nominal3",1.158,10,135,10.62,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
66,"nominal1",1597,4,"nominal3",1.158,10,135,10.62,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
66,"nominal1",1597,4,"nominal3",1.158,10,130,10.23,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
66,"nominal1",1597,4,"nominal3",1.158,10,136,10.7,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal5",0.749,10,143,11.25,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal5",0.749,10,143,11.25,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal3",0.957,10,135,10.62,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal3",0.957,10,135,10.62,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal3",0.957,10,135,10.62,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal3",0.957,10,135,10.62,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal3",0.957,10,135,10.62,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal3",0.957,10,135,10.62,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
70,"nominal1",1597,4,"nominal3",1.158,10,142,11.17,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
71,"nominal1",1597,4,"nominal3",1.158,10,131,10.31,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
73,"nominal1",1597,4,"nominal3",0.957,10,137,10.78,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
73,"nominal1",1597,4,"nominal3",0.957,10,137,10.78,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
73,"nominal1",1597,4,"nominal3",0.957,10,137,10.78,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
73,"nominal1",1597,4,"nominal3",0.957,10,137,10.78,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",4
73,"nominal1",1597,4,"nominal3",1.158,10,136,10.7,"nominal6","nominal9",2,"nominal21","nominal27","nominal33",4
83,"nominal1",1597,4,"nominal3",0.957,10,137,10.78,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
83,"nominal1",1597,4,"nominal3",0.957,10,137,10.78,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",4
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.136,10,135,10.62,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.136,10,135,10.62,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.13,9,130,10.22,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.13,9,130,10.22,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
55,"nominal1",1598,4,"nominal3",1.32,10,128,10.07,"nominal6","nominal12",1,"nominal22","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,137,10.77,"nominal6","nominal12",1,"nominal25","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,131,10.3,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",2
66,"nominal1",1598,4,"nominal3",1.13,10,131,10.3,"nominal6","nominal12",1,"nominal19","nominal27","nominal33",2
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
74,"nominal1",1598,4,"nominal3",1.32,11,150,11.8,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
75,"nominal1",1598,4,"nominal3",0.994,11,150,11.8,"nominal6","nominal9",1,"nominal19","nominal27","nominal33",2
75,"nominal1",1598,4,"nominal3",0.994,11,150,11.8,"nominal6","nominal9",1,"nominal19","nominal27","nominal33",2
75,"nominal1",1598,4,"nominal3",0.994,11,150,11.8,"nominal6","nominal9",1,"nominal19","nominal27","nominal33",2
75,"nominal1",1598,4,"nominal3",0.994,11,150,11.8,"nominal6","nominal9",1,"nominal19","nominal27","nominal33",2
