"maximal.torque","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15","Attribute16","Attribute17","Attribute18","Attribute19","Attribute20","Attribute21","Attribute22","Attribute23","Attribute24","Attribute25","Attribute26","Attribute27","Attribute28","Attribute29","Attribute30","Attribute31","Attribute32"
106,"nominal1","nominal4","nominal10",4,"nominal12",1289,50,10,5000,800,9999,9999,10.33,0.954,"nominal21","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,18.7,"nominal35","nominal43",1,"nominal47","nominal52","nominal58","nominal61"
106,"nominal1","nominal4","nominal10",4,"nominal12",1299,63,10,6000,9999,9999,9999,10.25,1.2,"nominal22","nominal23","nominal29",4,5.5,9999,9999,5.5,9999,9999,14.1,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
106,"nominal1","nominal4","nominal10",4,"nominal12",1299,63,10,6000,9999,9999,9999,10.25,1.2,"nominal22","nominal23","nominal29",4,5.5,9999,9999,5.5,9999,9999,14.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
106,"nominal1","nominal4","nominal10",4,"nominal12",1299,63,10,6000,9999,9999,9999,10.25,1.2,"nominal22","nominal23","nominal29",4,5.5,9999,9999,5.5,9999,9999,14.8,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
106,"nominal1","nominal4","nominal10",4,"nominal12",1299,63,10,6000,9999,9999,9999,10.25,1.2,"nominal22","nominal23","nominal29",4,5.5,9999,9999,5.5,9999,9999,15.2,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
107,"nominal1","nominal4","nominal10",4,"nominal12",1390,55,10,6000,750,9999,9999,9.67,1.16,"nominal21","nominal23","nominal29",2,7,37.5,9999,7,33.5,9999,18.5,"nominal34","nominal40",1,"nominal47","nominal55","nominal58","nominal61"
107,"nominal1","nominal4","nominal10",4,"nominal12",1299,55,10,6000,750,9999,9999,10.35,1.155,"nominal15","nominal23","nominal29",3,6.5,9999,9999,6.5,9999,9999,17.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
107,"nominal1","nominal4","nominal10",4,"nominal12",1299,55,10,6000,750,9999,9999,10.35,1.155,"nominal15","nominal23","nominal29",3,6.5,9999,9999,6.5,9999,9999,17.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
107,"nominal1","nominal4","nominal10",4,"nominal12",1299,55,10,6000,750,9999,9999,10.35,1.155,"nominal15","nominal23","nominal29",3,6.5,9999,9999,6.5,9999,9999,18.1,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
108,"nominal1","nominal4","nominal10",4,"nominal12",1343,48,9,5000,9999,9999,9999,10.11,1.13,"nominal21","nominal23","nominal29",2,5.5,30,9999,5.5,26,9999,19.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
108,"nominal1","nominal4","nominal10",4,"nominal12",1343,48,9,5000,9999,9999,9999,10.11,1.13,"nominal21","nominal23","nominal29",2,5.5,30,9999,5.5,26,9999,20,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
108,"nominal1","nominal4","nominal10",4,"nominal12",1299,55,10,6000,750,9999,9999,10.45,1.155,"nominal15","nominal23","nominal29",3,6.5,9999,9999,6.5,9999,9999,17.2,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
108,"nominal1","nominal4","nominal10",4,"nominal12",1299,55,10,6000,750,9999,9999,10.45,1.155,"nominal15","nominal23","nominal29",3,6.5,9999,9999,6.5,9999,9999,17.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
108,"nominal1","nominal4","nominal10",4,"nominal12",1324,54,9,5500,750,9999,9999,10.25,1.178,"nominal15","nominal23","nominal29",4,7,32,9999,7,28,9999,20.9,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
108,"nominal1","nominal4","nominal10",4,"nominal12",1324,54,9,5500,750,9999,9999,10.25,1.178,"nominal15","nominal23","nominal29",4,7,32,9999,7,28,9999,21.2,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
108,"nominal1","nominal4","nominal10",4,"nominal12",1324,54,9,5500,750,9999,9999,10.25,1.178,"nominal15","nominal23","nominal29",4,7,32,9999,7,28,9999,21.2,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
108,"nominal1","nominal4","nominal10",4,"nominal12",1324,54,9,5500,750,9999,9999,10.25,1.178,"nominal15","nominal23","nominal29",4,7,32,9999,7,28,9999,19.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1242,55,10,5200,875,7500,9999,11.13,1.64,"nominal17","nominal23","nominal29",4,6,26.1,6.7,6,22.1,6.7,17.6,"nominal34","nominal42",2,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1242,55,10,5200,875,7500,9999,11.13,1.64,"nominal17","nominal23","nominal29",4,6,26.1,6.7,6,22.1,6.7,17.6,"nominal34","nominal42",2,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1199,48,10,5600,780,9999,9999,11.53,1.1,"nominal16","nominal23","nominal29",4,9999,28,9999,9999,25,9999,21.6,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1199,48,10,5600,780,9999,9999,11.53,1.1,"nominal16","nominal23","nominal29",4,9999,28,9999,9999,25,9999,22,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1199,48,10,5600,780,9999,9999,11.53,1.1,"nominal16","nominal23","nominal29",4,9999,28,9999,9999,25,9999,18.6,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1199,48,10,5600,780,9999,9999,11.53,1.1,"nominal16","nominal23","nominal29",4,9999,28,9999,9999,25,9999,19.6,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1199,48,10,5600,780,9999,9999,11.53,1.1,"nominal16","nominal23","nominal29",4,9999,28,9999,9999,25,9999,18.9,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1199,48,10,5600,780,9999,9999,11.53,1.1,"nominal16","nominal23","nominal29",4,9999,28,9999,9999,25,9999,19.6,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1199,55,10,5600,900,9999,9999,11.53,1.1,"nominal16","nominal23","nominal29",4,9999,30.5,9999,6,27.5,9999,17.4,"nominal34","nominal37",2,"nominal47","nominal52","nominal58","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1396,62,11,6000,9999,9999,9999,9.9,1.53,"nominal17","nominal23","nominal29",4,6,9999,9999,6,9999,9999,16.3,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
110,"nominal1","nominal4","nominal10",4,"nominal12",1242,55,10,5200,9999,7500,9999,11.13,1.64,"nominal17","nominal23","nominal29",4,6,26.1,6.7,6,22.1,6.7,16.6,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,9999,9999,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,36.8,8.6,7,29.4,8.6,15.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,9999,9999,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,36.8,8.6,7,29.4,8.6,15.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,9999,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,36.8,8.6,7,29.4,8.6,20.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,9999,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,38.8,9.4,7,29.4,9.4,18.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,9999,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,38.8,9.4,7,29.4,9.4,18.7,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,18.9,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,18.7,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,14.8,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal16","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,17.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal16","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,17.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal16","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,17.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal16","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,17.8,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal16","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,17.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal16","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,17.8,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal16","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,17.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1396,55,9,5700,750,9999,9999,9.99,1.53,"nominal21","nominal23","nominal29",4,5.5,29,9999,5.5,25,9999,19.4,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,9999,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,38.8,9.4,7,29.4,9.4,19.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1361,55,10,5500,850,6500,9999,10.25,1.27,"nominal21","nominal23","nominal29",2,7,36.8,9.4,7,29.4,9.4,19.4,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
111,"nominal1","nominal4","nominal10",4,"nominal12",1396,55,9,5700,750,9999,9999,9.99,1.53,"nominal21","nominal23","nominal29",4,5.5,29,9999,5.5,25,9999,20.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
112,"nominal1","nominal4","nominal11",4,"nominal12",1686,44,22,4400,9999,9999,9999,8.35,1.89,"nominal17","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,21.4,"nominal34","nominal40",1,"nominal47","nominal54","nominal59","nominal63"
112,"nominal1","nominal4","nominal11",4,"nominal12",1686,44,22,4400,9999,9999,9999,8.35,1.89,"nominal17","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,22,"nominal34","nominal40",1,"nominal47","nominal54","nominal59","nominal63"
112,"nominal1","nominal4","nominal10",4,"nominal12",1396,55,10,6000,9999,9999,9999,10.08,1.53,"nominal21","nominal23","nominal29",4,5.5,29,9999,5.5,25,9999,17.4,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
113,"nominal1","nominal4","nominal10",4,"nominal12",1242,60,10,5500,9999,9999,9999,11.43,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,17.3,"nominal34","nominal42",2,"nominal47","nominal52","nominal58","nominal61"
113,"nominal1","nominal4","nominal10",4,"nominal12",1242,60,10,5500,9999,9999,9999,11.43,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.8,"nominal34","nominal42",2,"nominal47","nominal52","nominal58","nominal61"
113,"nominal1","nominal4","nominal10",4,"nominal12",1242,63,10,6000,9999,9999,9999,11.43,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,14.4,"nominal34","nominal42",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1390,55,10,5500,9999,9999,9999,10.31,1.16,"nominal15","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,18,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1390,55,10,5500,750,5800,9999,10.31,1.16,"nominal15","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,17.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,15.6,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.3,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.3,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,15.8,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.3,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.3,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,15.8,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.5,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1242,59,11,5000,9999,9999,9999,11.53,1.114,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,16.5,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1341,55,10,5400,9999,9999,9999,10.68,1.168,"nominal15","nominal23","nominal29",3,9999,26,9999,9999,30,9999,18,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
114,"nominal1","nominal4","nominal10",4,"nominal12",1341,55,10,5400,9999,9999,9999,10.68,1.168,"nominal15","nominal23","nominal29",3,9999,26,9999,9999,30,9999,18,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
114,"nominal2","nominal8","nominal11",4,"nominal12",1905,46,22,4300,800,9999,9999,7.52,1.6,"nominal17","nominal23","nominal29",2,8,38.5,9999,8,33,9999,24,"nominal34","nominal40",1,"nominal48","nominal54","nominal58","nominal63"
115,"nominal1","nominal4","nominal11",4,"nominal12",1716,44,20,4200,9999,9999,9999,8.42,1.87,"nominal17","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,21.9,"nominal34","nominal40",1,"nominal47","nominal53","nominal58","nominal63"
115,"nominal1","nominal4","nominal10",4,"nominal12",1349,55,10,5400,9999,9999,9999,10.71,0.96,"missing_value","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,18.7,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
115,"nominal1","nominal4","nominal10",4,"nominal12",1349,55,10,5400,9999,9999,9999,10.71,0.96,"missing_value","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,18.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
115,"nominal1","nominal4","nominal10",4,"nominal12",1341,63,10,5500,9999,9999,9999,10.78,1.168,"nominal15","nominal23","nominal29",3,9999,26,9999,9999,30,9999,16.1,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
115,"nominal1","nominal4","nominal10",4,"nominal12",1341,63,10,5500,9999,9999,9999,10.78,1.168,"nominal15","nominal23","nominal29",3,9999,26,9999,9999,30,9999,16.1,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
115,"nominal1","nominal4","nominal10",4,"nominal12",1299,56,10,5500,750,9999,9999,11.13,1.2,"nominal22","nominal23","nominal29",4,5.5,9999,9999,5.5,9999,9999,16.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
115,"nominal1","nominal4","nominal10",4,"nominal12",1299,56,10,5500,750,9999,9999,11.13,1.2,"nominal22","nominal23","nominal29",4,5.5,9999,9999,5.5,9999,9999,16.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
116,"nominal1","nominal4","nominal10",4,"nominal12",1390,44,11,4700,700,9999,9999,10.49,0.988,"nominal16","nominal23","nominal29",2,8.5,35.6,9999,8.5,29,9999,20.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
116,"nominal1","nominal4","nominal10",4,"nominal12",1390,44,10,4700,700,9999,9999,10.49,0.988,"nominal16","nominal23","nominal29",2,8.5,35.6,9999,8.5,29,9999,21.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
116,"nominal1","nominal4","nominal10",4,"nominal12",1390,44,10,4700,9999,9999,9999,10.49,0.988,"nominal16","nominal23","nominal29",2,9999,35.6,9999,9999,29,9999,22.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
116,"nominal1","nominal4","nominal10",4,"nominal12",1392,55,10,6000,700,9999,9999,10.47,1.111,"nominal17","nominal23","nominal29",4,5.5,29,9999,5.5,24,9999,19.3,"nominal34","nominal37",2,"nominal47","nominal52","nominal57","nominal61"
116,"nominal1","nominal4","nominal10",4,"nominal12",1390,44,10,4700,870,6000,9999,10.49,0.988,"nominal16","nominal23","nominal29",2,8.5,35.6,9999,8.5,29,9999,24.1,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
116,"nominal1","nominal4","nominal10",4,"nominal12",1498,55,9,5000,9999,9999,9999,9.73,1.5,"nominal15","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,17.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
116,"nominal1","nominal4","nominal10",4,"nominal12",1498,55,9,5000,9999,9999,9999,9.73,1.5,"nominal15","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,18,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
117,"nominal3","nominal4","nominal10",4,"nominal12",1299,63,10,6000,750,9999,9999,11.32,1.155,"nominal15","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,17.8,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
118,"nominal1","nominal4","nominal11",4,"nominal12",1870,47,22,4500,825,4600,5200,7.93,1.163,"nominal17","nominal23","nominal29",2,8,36.1,9999,8,31.5,9999,24,"nominal34","nominal40",1,"nominal47","nominal54","nominal59","nominal63"
