usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
97,3,2,910,96,96,0.6,2.0,8324,17686,2.8,3025,1013448
0,7,5,1376,297,124,0.2,0.2,894427,742384,1886.0,86,14
84,3,0,3303,766,592,1.2,0.6,101953,99842,2.4,897,1715861
95,0,0,1450,101,92,0.2,0.2,16511,19169,1.0,128,1060221
90,1,0,2596,211,195,0.2,0.2,299110,67609,2.8,266,1715549
86,1,0,3744,397,383,0.2,0.2,73993,103869,3.0,1659,1708942
77,670,3,4831,181,118,3.6,4.8,152348,36710,1.4,2645,1712398
73,4,0,4009,456,435,3.59,2.4,477322,429540,1.7,2480,997472
87,4,1,1949,222,91,1.19,3.98,997168,28599,1.5,235,1082155
84,3,2,4566,555,420,0.4,2.6,684504,479811,2.2,264,1043224
92,6,2,1267,154,62,2.4,3.0,309013,206077,2.8,6770,1835762
65,56,31,6025,509,410,6.6,10.4,357773,269817,4.8,2450,1644301
79,7,2,3389,330,258,3.8,3.4,132226,112276,2.0,401,985917
87,2,0,504,52,68,1.8,2.0,116953,143309,1.6,5885,1845479
93,4,2,1806,97,69,0.6,5.4,4959,7334,2.2,474,1383408
94,4,1,1882,86,82,0.8,1.0,101904,27502,4.4,6508,1411128
88,3,3,2041,162,111,0.6,3.4,166876,75927,1.8,158,1098038
79,6,3,5178,257,313,0.6,2.0,171929,653829,2.0,203,1005581
86,10,7,4379,244,151,2.2,2.2,80140,41270,2.5,2584,1014251
93,2,0,2494,198,148,0.2,0.2,41957,31916,3.0,247,1084270
89,4,2,1796,150,140,1.2,1.2,112990,37708,1.3,1001,1040331
96,0,0,298,33,64,0.2,0.2,3314,55348,1.0,483,1733852
89,15,10,4119,150,118,1.2,1.4,107909,12136,3.6,7383,1388517
0,9,5,1879,318,195,1.2,0.8,1598065,1456441,216.0,89,11
98,2,1,2905,80,80,0.2,0.2,3086,4895,2.0,619,1443205
97,1,1,214,17,30,0.2,0.2,7359,29992,1.2,7309,1869372
78,17,13,1851,156,92,4.41,13.23,396014,24854,1.0,134,1108471
87,67,72,2619,255,124,1.8,1.6,113326,50530,2.4,2215,1508795
76,9,2,2171,220,134,6.81,19.64,40442,53040,1.8,180,1105772
99,0,0,138,8,13,0.2,0.2,490,9087,1.0,583,1732768
83,3,0,3707,233,153,1.6,1.8,354435,99856,2.0,147,1009598
88,2,0,2422,144,74,1.2,1.8,66781,16746,2.6,402,1005952
65,13,0,3936,303,130,10.4,30.8,179414,54004,1.0,209,1077893
84,85,98,6036,832,181,0.99,1.79,125868,91516,2.0,189,996110
0,25,13,1509,178,114,3.4,4.6,89871,23958,446.0,87,13
0,6,5,1582,320,106,0.2,0.2,480602,468110,224.0,88,12
90,5,1,330,39,38,0.4,0.4,34377,12185,1.4,633,1760253
97,1,1,377,57,20,0.4,0.4,341112,44148,1.8,7041,1858289
87,5,2,4541,346,212,1.0,2.6,97261,56502,3.2,718,1517275
72,6,0,2446,166,668,7.0,4.4,191203,133582,4.0,332,1810845
64,23,9,5404,618,116,3.4,14.6,420330,347477,3.8,323,1546792
0,21,18,1219,502,174,0.2,0.2,780529,685012,643.0,94,6
96,0,0,201,9,15,0.2,0.2,2103,23567,1.0,592,1752840
86,28,38,4703,234,187,2.6,0.8,63062,24504,1.0,185,1015110
93,33,40,1774,89,57,0.6,0.6,209087,17601,1.0,6845,1864867
0,73,83,4405,540,461,8.42,2.4,272948,43129,430.0,68,32
90,2,0,2030,252,85,0.6,1.8,1031241,18973,2.6,249,1095673
89,15,13,1900,275,127,0.8,1.2,390344,33013,1.2,132,1085112
87,14,13,6890,1054,171,0.6,0.8,69387,36569,3.0,254,998522
92,11,8,3549,168,140,0.4,0.4,13296,40833,1.2,1524,971326
86,43,52,4584,255,139,0.6,0.8,240501,28792,1.2,629,1119488
68,18,1,4108,599,507,7.57,1.99,460349,19771,1.0,184,963066
91,1,0,1885,371,181,0.2,0.2,15100,68437,3.6,179,1714126
98,6,2,194,14,22,0.2,0.2,7185,13113,1.0,7229,1864853
82,10,3,6340,208,154,1.0,1.4,171628,167282,2.8,3816,1338878
57,56,59,7625,694,826,4.8,5.0,525258,111782,7.0,2345,1370643
54,17,1,6877,598,407,12.6,23.4,619940,76187,2.7,147,1097533
92,10,9,3362,172,192,0.2,0.2,422528,189987,4.4,3634,1341744
92,3,0,1195,181,60,2.4,2.4,42713,37842,2.6,271,1754974
87,71,102,3004,187,155,0.2,0.2,91873,70930,1.0,149,1013952
97,3,0,513,52,61,0.6,0.6,5028,38652,1.5,373,1091149
0,39,56,1053,41,40,0.2,0.2,4447,14290,372.0,95,5
97,1,1,369,184,51,0.2,0.2,311998,299575,2.2,5714,1832986
93,17,24,917,168,61,0.8,0.8,561752,238652,2.8,1022,1756295
88,184,25,3797,251,240,1.8,3.79,150508,116593,3.4,309,1327385
85,6,4,6341,175,155,1.4,1.8,27121,7526,2.2,647,1447906
95,24,37,295,19,17,0.2,0.2,1028,8832,3.0,1281,1712952
88,1,0,4272,282,131,0.2,0.2,64826,50419,1.0,769,1072798
87,12,7,2366,160,110,0.6,1.8,387104,88446,4.6,10137,1373203
0,2,0,2414,226,207,0.6,2.0,136711,124416,599.0,89,11
79,4,2,2161,188,131,1.2,2.79,793638,47907,2.6,128,1099957
92,1,0,2053,73,95,0.4,0.4,35359,20724,1.0,166,1053560
69,12,2,3078,433,156,7.78,7.98,193588,31408,1.6,161,995554
96,0,0,895,113,43,0.2,0.2,254795,6673,1.2,5977,1863736
0,8,4,1658,264,187,1.0,3.6,1605549,1520769,135.0,87,13
0,84,103,2358,316,165,0.8,1.2,769994,343926,2157.0,81,19
98,0,0,189,12,15,0.4,1.2,435,6804,1.0,7918,1880896
94,2,0,630,75,72,1.4,1.6,75078,42865,3.2,395,1705382
66,12,4,3870,162,96,2.0,6.6,415969,37617,5.8,162,1290510
60,67,2,4368,241,210,12.2,33.6,128950,51814,1.4,279,1094907
91,2,0,2897,199,171,0.8,2.4,326263,140615,1.0,534,1119382
0,3,0,3042,276,139,0.8,2.0,903563,510177,2170.0,87,13
99,0,0,174,11,13,0.2,0.2,452,4750,1.0,7318,1867615
89,6,2,2365,194,122,0.6,1.8,113604,35591,2.5,128,1064613
90,1,0,3197,463,320,0.2,0.2,11613,98812,1.5,441,1070038
89,48,68,516,64,18,0.8,0.8,351460,4520,2.2,581,1738362
75,68,20,4502,547,406,5.0,5.0,176961,167776,1.0,295,1086019
62,35,0,3593,621,124,7.62,10.22,731563,25521,2.2,127,1058769
97,2,1,396,35,30,0.4,0.4,7359,9680,1.0,7693,1871504
88,55,80,2565,212,223,0.2,0.2,10423,264817,2.4,607,1016117
90,3,0,2443,366,128,1.8,0.6,255296,213845,3.4,666,1742014
59,20,6,9388,631,503,9.38,9.98,409706,81338,7.0,200,1506469
61,81,94,5480,729,683,9.0,6.6,476209,430097,2.2,1473,1037573
73,19,17,5367,374,258,1.2,1.0,359434,97984,1.3,145,1002831
93,0,0,275,18,26,0.8,0.6,1420,23585,2.4,1333,1768075
79,24,4,2059,299,184,2.2,2.6,576941,262582,4.8,416,1024258
84,2,0,5192,326,228,0.6,0.8,267945,92218,2.2,472,1005806
96,0,0,2194,111,125,0.2,0.2,3731,18802,2.0,562,1725064
91,4,2,1314,119,89,0.4,1.8,50000,41118,4.0,189,1029926
91,2,0,2338,197,91,1.2,1.6,187157,37649,1.0,433,1063786
88,6,5,1962,119,94,1.2,1.2,183425,37920,2.0,310,990739
62,8,1,8648,1697,1545,5.2,1.4,1597281,1092606,1.0,598,1093806
89,16,5,2809,284,101,1.0,0.8,59725,12710,4.2,7209,1379947
88,24,13,2400,248,154,0.6,0.6,36555,89687,2.3,146,1099612
76,46,11,4580,117,97,4.8,11.0,66861,32358,3.2,1062,1537206
97,1,1,259,37,31,0.2,0.2,39112,11366,1.0,7274,1847232
72,32,0,6059,1491,433,5.4,3.6,873154,797327,6.4,113,1320912
73,93,123,3393,430,325,3.0,1.2,485834,161780,6.2,222,1292978
66,21,1,4547,1070,707,9.0,6.0,461040,51939,5.4,2182,1727709
93,13,9,1555,165,96,0.6,0.6,90145,58107,1.5,207,967243
85,9,3,4092,159,161,1.2,1.6,46573,154843,2.2,368,1522917
90,4,2,2727,155,103,0.8,2.0,188454,71604,1.5,1002,1055334
91,1,1,3835,268,146,0.2,0.2,361961,76683,2.4,207,1446538
86,40,11,3402,283,202,2.8,4.2,225184,28672,1.0,1025,1092723
98,1,1,178,12,13,0.2,0.2,7021,5203,1.0,7382,1865536
90,2,0,1145,108,59,0.8,0.8,129287,17061,3.8,356,1058657
88,14,2,2429,115,104,2.4,4.0,201506,61210,2.8,1024,1543222
95,0,0,2513,121,69,0.2,0.2,34212,26923,1.4,414,1749112
89,0,0,539,43,26,0.2,0.2,50909,26377,2.2,543,1747245
95,0,0,974,72,45,0.2,0.2,89310,13592,2.2,145,1007922
0,11,2,3454,182,143,1.2,1.0,176413,23893,321.0,90,10
90,8,1,3410,378,177,1.8,1.6,121662,27652,2.6,6146,1715850
0,100,114,2815,196,123,1.79,2.99,144658,32908,496.0,85,15
0,23,12,1673,145,117,2.0,6.8,160268,57456,581.0,87,13
87,5,0,2500,251,347,3.4,1.0,97385,28939,3.4,2016,1719568
98,1,0,505,35,33,0.2,0.2,3027,21246,2.2,1861,1074888
78,77,37,4517,636,586,2.6,2.8,197716,63560,4.6,472,1395994
95,1,1,772,66,48,0.2,0.2,3479,22449,1.0,441,1021113
0,2,0,1240,87,83,0.4,0.6,21455,50048,679.0,93,7
90,2,0,603,114,66,1.8,1.4,389786,275961,2.4,3573,1821803
82,12,0,4315,426,372,5.4,1.6,162628,11693,2.8,4973,1718726
90,20,27,1209,99,42,1.0,1.6,417136,280732,2.6,1210,1760954
90,5,3,2625,136,117,1.0,0.8,20621,48605,1.0,478,1067037
90,3,1,1581,232,175,0.4,1.8,108075,127030,2.0,414,1019966
84,16,6,2859,231,130,1.0,3.0,277132,85831,2.4,2969,1408118
77,56,62,7214,430,266,5.0,2.8,541187,136387,4.2,656,1341658
97,4,2,234,13,15,0.8,0.4,14481,11215,1.0,6132,1856736
97,0,0,194,25,24,0.2,0.2,616,9071,1.0,1363,1761824
97,21,27,199,11,31,0.2,0.2,9439,24923,1.0,7911,1880848
82,72,89,5298,221,174,2.0,8.6,224286,66761,2.0,144,1003038
68,13,0,4052,436,372,12.0,19.0,223706,26754,1.8,169,1108344
70,10,1,5002,580,433,7.6,2.0,676779,76726,1.8,253,1115773
85,1,0,4813,428,200,0.4,1.0,37103,65163,1.0,253,1129515
81,59,67,1813,123,94,0.4,0.4,223748,30279,2.8,1969,1768944
69,13,1,4690,635,522,10.0,4.8,300199,21514,1.7,1096,1068226
88,15,11,1243,154,50,4.0,4.0,947897,21624,2.0,3132,1845621
81,65,6,2532,166,125,0.6,0.8,38998,80415,1.0,342,1036602
72,12,5,3886,545,309,5.0,6.2,1517447,1023435,3.2,3636,1038083
69,5,0,5210,783,276,4.6,5.8,266860,109912,1.2,156,1119058
95,7,2,846,45,71,0.2,0.2,1444,68532,2.0,655,1077505
92,0,0,2790,221,89,0.2,0.2,998056,17924,1.2,519,1095728
84,42,57,2754,224,136,1.0,1.2,57544,63620,2.6,192,1525907
91,21,20,1949,232,153,0.2,0.2,17171,29878,1.0,508,1070658
97,1,0,438,19,19,0.8,2.4,5598,7819,1.0,1756,1774116
72,25,2,3521,416,351,9.98,5.99,343506,52407,1.5,279,1067428
98,1,1,215,24,24,0.2,0.2,4481,10470,1.0,8767,1835301
74,6,0,4720,457,329,3.6,3.6,161074,181366,1.7,198,1120477
91,2,2,2978,177,118,0.6,0.6,17929,38643,2.0,178,1015352
85,15,11,3371,223,174,3.0,4.6,48615,22997,3.2,231,987485
93,1,0,1011,56,56,0.6,1.0,15493,18387,2.8,739,1089934
90,11,7,1793,87,64,0.6,1.2,74149,26459,2.0,359,1119374
77,23,4,3365,307,239,5.0,3.6,425526,43983,2.6,241,1080478
0,56,25,2745,385,154,6.39,16.17,619928,296026,1109.0,76,24
85,1,0,2647,330,336,0.4,0.4,149828,80133,2.6,1659,1709059
90,34,44,854,64,42,0.8,0.8,151356,50454,1.0,542,1015930
91,20,29,3350,221,206,0.2,0.2,37797,100198,1.0,346,1069827
95,1,1,1365,101,56,0.2,0.2,116063,62156,1.0,8291,1839168
82,10,3,3110,411,406,3.2,1.0,274823,191752,1.8,408,1083768
91,2,1,3839,197,106,0.2,0.2,158527,158520,3.8,330,1338384
77,32,5,4074,768,402,2.2,3.8,335040,67394,4.4,2478,1546706
90,20,17,4119,280,171,0.6,0.6,401636,245747,4.0,1686,1325539
95,2,1,448,120,32,1.2,0.8,268056,136239,2.4,6787,1835458
87,27,41,2552,172,176,0.2,0.2,53530,271010,1.3,233,997657
98,1,0,158,16,22,0.2,0.2,23640,27403,2.2,3684,1822544
85,2,0,3021,336,243,1.4,4.2,174664,129337,1.2,195,1089227
94,11,2,596,65,76,0.8,0.8,25733,19067,1.2,189,1746907
0,3,0,1455,139,86,0.6,0.6,36191,23316,650.0,94,6
0,13,9,1076,119,95,1.0,0.6,104474,56550,317.0,89,11
88,3,0,3089,196,200,0.4,0.6,33992,134141,3.0,583,1063442
67,79,42,5462,343,292,7.98,18.36,216677,161066,2.5,258,1097418
83,10,7,2595,193,242,2.0,3.8,190853,456167,2.4,367,1374733
67,88,47,3382,347,220,7.39,18.56,360144,142694,1.0,497,1102534
58,105,59,3864,315,253,13.4,33.0,294096,50699,1.0,253,1093803
0,22,7,5753,715,476,3.0,2.0,222677,201168,173.0,72,28
83,17,6,3602,268,218,3.0,1.6,609352,126676,5.0,4126,1334456
83,1,1,3956,433,214,0.4,0.4,218586,96722,2.0,130,1030576
82,15,7,4877,184,207,2.0,7.2,92961,191479,3.4,2789,1648301
74,75,93,6011,365,278,2.0,5.6,159953,84717,1.0,290,1001610
90,3,1,579,57,39,2.0,2.0,151855,149247,1.6,5528,1842536
67,92,81,3244,231,156,7.98,19.56,110209,136276,2.8,266,1089792
0,26,16,3638,534,238,1.6,3.6,1071680,590668,1805.0,71,29
86,2,0,2450,370,201,1.2,1.0,265523,94422,1.0,234,1113288
85,35,50,2797,323,269,0.2,0.2,192178,238685,3.0,2121,1046506
82,3,0,2177,213,165,3.18,2.78,90658,81272,3.0,139,1093401
82,5,4,4431,375,255,2.0,6.2,131291,39274,1.0,187,1099499
67,6,2,6241,1164,1042,4.2,1.6,870898,763147,2.2,626,1115016
90,21,10,1562,142,144,1.6,1.0,50456,95182,1.7,655,1053592
89,14,12,4004,225,142,0.4,0.4,149008,89163,4.6,218,1337400
88,3,2,3764,192,172,1.0,2.59,9224,37656,2.4,358,1382413
87,39,48,3006,235,235,2.8,1.0,110395,14018,3.4,4526,1720122
90,40,56,2735,180,137,0.2,0.2,364701,383083,1.3,1181,1017937
81,8,1,2237,173,123,7.8,4.4,130884,17590,1.0,665,1032821
93,17,24,807,47,65,0.4,0.4,2688,13620,1.5,701,1037450
92,17,9,2371,109,117,1.6,1.6,30574,84978,2.6,1840,1641224
90,9,6,3368,138,101,0.6,2.2,105369,88612,5.6,1397,1327512
95,3,2,933,66,74,0.4,0.4,5198,20851,1.5,3042,1013574
91,1,0,1266,242,97,1.4,4.4,736445,228457,2.6,486,1757878
89,16,3,2012,154,151,2.2,4.0,104179,108236,3.2,1830,1531176
77,83,96,3389,407,293,2.6,2.8,855090,269362,3.8,2937,1652590
78,17,7,2704,335,269,6.6,3.2,359579,101440,1.0,480,964971
91,3,1,1850,76,60,0.2,0.2,34911,74165,1.3,302,1125887
93,6,2,1562,183,116,0.2,0.2,244700,29933,3.0,572,1076589
64,40,23,5016,469,356,2.2,2.99,174025,440935,1.4,133,991666
65,34,26,4307,452,388,7.4,5.4,197746,68193,2.0,304,1003450
93,3,1,2518,121,165,0.4,0.2,125959,18110,3.0,384,1704326
97,2,0,325,44,36,0.8,0.8,11252,11785,2.0,3173,1708285
96,1,0,465,25,31,0.8,2.4,4507,8507,1.4,416,1753565
94,5,4,2339,132,116,0.4,0.4,22609,50185,2.4,216,1710456
81,9,0,3349,342,225,3.39,4.39,241506,32980,1.0,171,973162
83,9,1,1983,193,120,2.6,1.8,265901,36296,2.2,152,1122034
97,0,0,189,27,34,0.2,0.2,772,18709,1.2,1334,1761776
94,25,31,989,119,66,1.8,0.8,349572,9053,3.6,284,1709568
75,13,6,3048,340,157,6.0,17.2,743972,53549,2.5,490,1098693
92,23,9,1006,86,91,1.0,2.2,56527,48456,2.6,831,972132
97,31,40,595,89,57,0.2,0.2,2336,11981,2.0,1187,1724094
91,4,3,2938,148,127,0.6,3.4,18373,38276,2.0,376,994544
64,38,1,4458,344,177,10.0,28.8,625132,49787,2.2,153,1096109
91,29,36,1356,262,184,0.2,0.2,23770,57600,2.0,151,1012145
97,0,0,1203,69,58,0.2,0.2,12567,47830,2.0,151,1718886
82,5,3,5089,331,184,1.2,2.8,140551,83988,1.8,375,1017955
92,1,1,332,78,42,0.2,0.2,327206,209122,2.8,4094,1824344
70,30,0,3974,268,130,7.8,20.2,210297,33485,2.8,1359,1108970
77,40,54,3432,390,328,3.41,4.81,415685,259602,1.5,401,1098783
92,4,1,2360,155,102,0.8,0.8,23647,28846,1.8,1520,971381
96,1,0,993,51,39,0.6,0.6,7421,6898,3.0,162,1709936
93,7,0,1147,132,97,1.4,1.6,39079,19112,1.7,165,1087467
96,1,0,467,142,67,0.2,0.2,111229,124147,3.4,176,1736254
94,0,0,764,68,57,0.2,0.2,48116,38972,1.5,416,949702
95,2,1,1393,135,111,0.4,0.4,12864,54844,1.0,699,1062579
72,13,1,2434,125,73,6.97,18.92,128305,29428,1.0,175,1057957
95,3,2,1178,107,79,0.4,1.8,14852,28976,1.0,236,1003650
83,82,49,2004,215,160,2.79,3.79,239272,161394,1.0,1257,999866
84,116,52,1417,197,142,3.6,6.2,165098,108109,1.0,311,982754
70,17,8,4051,662,579,6.4,4.0,565623,421622,1.2,756,1117955
90,7,4,1366,161,126,2.0,1.6,56618,37103,1.0,870,998274
0,14,5,1238,77,61,0.2,0.2,107535,56627,370.0,95,5
74,16,4,4141,390,297,3.4,3.0,380212,155145,5.0,205,1325754
96,1,0,251,17,18,0.6,1.4,445,2290,1.0,7560,1873974
89,6,1,2745,152,117,1.0,3.8,12744,32916,1.0,1343,1113069
69,39,0,5830,921,784,3.6,1.8,417541,127394,3.2,147,1046022
89,1,0,4652,276,178,0.8,2.4,93489,25181,1.6,147,1004648
84,40,10,3755,465,241,1.8,2.4,588852,546019,1.2,178,1036090
80,7,0,3185,402,344,7.78,2.4,264732,12848,2.0,7821,1858842
97,0,0,354,69,82,0.0,0.0,17661,63201,3.8,129,1711278
92,0,0,2672,289,166,0.4,0.4,80611,75919,5.4,3041,1598547
74,7,0,1921,115,117,6.4,18.4,141973,64008,1.5,155,1088210
82,30,40,467,38,27,2.6,3.2,64280,36998,1.2,2384,1796712
80,9,7,3711,208,121,2.2,7.8,193836,177797,3.2,2513,1582630
78,21,4,5347,535,434,3.4,8.8,533236,228358,6.0,2354,1645154
87,5,4,2857,282,159,0.4,0.6,238603,64868,1.0,427,1108354
56,54,2,5599,232,211,13.2,40.6,234916,50239,2.0,213,1095446
88,11,1,4485,217,251,0.8,0.6,35065,90454,1.8,726,1065044
95,1,1,1693,143,147,0.2,0.2,20310,27719,1.5,521,1066154
97,2,1,243,13,15,0.6,0.6,19519,8189,1.2,8393,1864787
92,23,34,461,63,45,0.4,0.6,322640,150635,1.6,6805,1842576
94,55,80,1557,88,106,0.2,0.2,179093,82821,1.0,190,1064605
94,1,0,3244,165,188,0.2,0.2,70909,156108,3.0,2892,1650291
85,4,2,3494,228,163,1.4,2.2,31729,25312,3.0,337,1103394
92,98,127,680,54,44,1.0,0.6,12159,22830,1.8,348,975070
88,5,0,3971,326,209,1.8,0.8,416863,78149,6.4,311,1316141
89,4,1,2632,439,108,0.8,1.4,520684,85619,5.2,303,974881
88,20,7,1878,151,75,2.4,2.4,245550,72088,3.2,171,1635587
63,80,48,7544,1096,297,3.8,7.0,2207009,200168,6.4,361,1316955
84,3,1,525,84,52,2.0,2.0,240540,185870,2.6,3340,1819246
96,1,0,3108,216,127,0.2,0.2,298303,209120,3.2,3341,1345885
67,114,100,2969,224,151,7.41,18.64,136034,84091,1.3,130,1074519
92,15,12,1613,154,112,0.4,1.8,23200,23589,1.6,149,972920
62,75,45,3882,199,97,11.0,35.0,125564,27633,1.8,262,1106469
58,26,1,3173,357,226,7.4,9.8,231176,71434,1.4,145,996291
97,0,0,180,16,21,0.2,0.2,32785,24624,1.0,5323,1859947
88,0,0,1743,123,72,0.2,0.2,132643,50785,2.0,599,1768939
86,1,0,1450,94,76,0.6,0.8,133560,144848,2.0,786,1711489
71,69,6,3549,207,117,7.8,23.2,150887,38835,2.0,356,1085282
97,2,1,221,38,26,0.2,0.2,87720,6324,1.2,7364,1861736
88,2,0,439,56,16,2.2,2.2,144880,25284,1.0,9307,1880608
77,4,1,4855,922,121,1.8,3.81,2486203,62381,1.0,240,1036099
83,10,8,1964,157,85,1.2,2.4,115996,27543,3.5,310,1065315
62,27,16,4416,295,182,10.8,21.6,165424,44132,1.5,426,1098062
72,7,0,3478,716,203,5.99,19.16,1303922,52090,4.0,115,1101715
69,48,14,5818,260,116,5.4,10.4,518051,116869,3.2,1251,1545342
93,79,101,1076,143,103,0.2,0.2,49908,52017,1.7,140,1005056
97,0,0,603,52,62,0.2,0.2,2318,56100,1.0,483,1730390
91,50,68,2487,124,80,0.2,0.2,12574,22433,3.4,303,1018837
66,13,2,3416,224,175,10.4,35.2,96120,93186,1.3,188,1088254
91,0,0,228,31,36,0.2,0.2,854,10593,2.0,1017,1761517
84,2,0,2130,471,366,1.4,1.8,422662,131321,2.8,292,1696270
83,36,27,790,94,54,2.6,3.2,41921,13526,1.8,491,1745480
82,5,1,2802,360,242,1.6,1.8,502512,321340,5.0,928,1601696
95,1,0,591,21,21,1.4,7.8,12275,45375,1.2,6969,1859427
98,0,0,158,8,17,0.2,0.2,423,10770,1.0,6439,1871280
83,24,20,2284,310,187,1.2,2.0,360668,526108,2.0,399,1035773
92,1,0,326,37,32,0.4,0.4,18480,11480,1.4,995,1761844
90,5,2,1825,126,191,0.4,0.4,215016,445735,3.0,328,1372560
94,21,26,751,41,75,1.2,1.4,28239,10848,1.2,7717,1871694
84,5,1,4030,270,223,0.8,1.2,23443,90985,3.2,511,1629358
92,34,49,1484,86,109,0.2,0.2,50849,211870,3.2,164,1520671
89,6,1,2018,254,243,2.4,0.8,186521,142178,1.0,469,1010584
68,41,1,3373,287,118,9.2,26.8,1067364,38192,3.0,159,1093850
95,7,2,1305,89,108,0.6,2.2,121604,89237,1.0,482,1065374
0,59,66,3486,459,227,1.0,0.4,821073,703274,634.0,85,15
90,14,21,409,79,44,0.6,0.8,251088,220098,2.6,3607,1822008
98,1,1,160,14,16,0.2,0.2,7007,8363,1.0,8496,1866056
96,2,1,888,52,59,0.2,0.2,237283,288087,2.0,4355,1818307
72,3,0,4119,277,251,1.8,1.8,233930,404746,3.0,315,997440
79,13,7,1521,198,189,2.99,3.79,192593,211442,4.4,138,1048398
85,9,1,3097,377,201,1.4,1.2,89157,69225,2.5,940,1095928
97,0,0,197,12,13,0.2,0.2,815,11485,1.0,579,1732672
79,71,87,5000,470,208,1.4,1.4,293420,86058,1.0,125,984354
94,1,0,1284,134,77,0.2,0.2,5757,24018,1.8,778,1036022
86,11,11,3963,447,315,0.4,0.2,372521,39189,3.0,203,1134622
90,19,0,2078,120,40,2.8,3.6,103404,21483,1.6,281,1745158
85,1,0,3294,271,172,1.0,2.6,569257,296604,1.6,369,1017470
95,5,2,2468,99,97,0.4,0.4,152648,32618,3.2,3414,1551606
88,45,53,623,24,51,1.8,1.8,41854,212631,2.0,5071,1841507
98,2,0,326,55,42,0.4,0.4,1323,6704,2.0,6353,1724304
82,9,5,766,72,62,2.6,4.8,174457,52467,1.8,425,1802610
79,84,37,3277,261,221,4.4,2.8,253538,87740,5.2,240,1081061
67,15,1,5274,647,664,8.0,3.8,417904,48173,5.8,1860,1725293
97,6,5,811,67,57,0.2,0.2,6642,23298,4.0,372,978118
97,30,39,246,26,23,0.2,0.2,661,10920,2.0,2972,1707112
94,2,1,1624,120,59,0.4,0.4,19036,36462,1.4,329,1753800
82,12,6,4534,378,258,1.0,3.81,205135,143395,2.0,226,985252
86,6,0,1183,192,132,2.8,1.8,261276,123008,3.4,187,1708110
95,0,0,403,164,56,0.2,0.2,194739,212276,2.2,1363,1745691
70,7,1,2886,276,136,6.2,23.0,157598,37806,1.3,309,1033933
91,50,62,1290,136,79,1.2,0.8,278394,22175,1.0,213,970344
93,0,0,1260,90,76,0.2,0.2,5812,21490,2.7,169,1099162
83,59,77,3690,665,267,1.0,0.6,89635,108337,1.6,212,1132274
97,0,0,237,11,24,0.4,0.4,3108,58724,1.0,6855,1857699
81,5,1,6795,310,214,2.2,7.41,180947,182196,1.7,639,993645
96,23,34,315,92,40,0.2,0.2,111809,115758,3.6,719,1741602
88,3,0,3980,451,180,0.6,0.6,27783,53049,1.3,553,1082528
93,22,13,1681,146,129,2.0,0.8,70811,49799,2.4,180,1710835
80,3,0,677,95,48,3.2,3.2,385542,261097,2.6,3915,1810822
85,3,0,3746,307,203,0.4,0.4,508095,123529,1.0,163,1058296
81,6,1,1376,74,53,5.79,16.97,169845,16701,2.0,165,1102272
0,3,0,943,119,116,0.8,0.6,34217,32924,531.0,93,7
0,11,1,3556,348,267,3.4,2.2,225660,113178,171.0,73,27
94,5,2,1918,140,109,0.8,0.8,123435,146039,2.4,2156,1550651
0,29,21,1296,480,160,1.4,2.2,816892,683670,142.0,89,11
96,17,16,788,81,69,0.4,0.2,10555,42588,1.6,523,967448
85,5,0,2392,234,182,1.4,1.6,352015,308529,2.0,123,1057613
93,5,0,955,77,106,1.2,1.4,82944,127270,1.0,658,1059768
90,13,7,2844,180,160,1.0,0.4,27538,25232,2.0,2404,974149
94,10,7,1323,101,112,0.4,0.4,62393,90762,2.6,284,1535160
62,51,2,2437,116,67,12.77,35.93,100642,41200,3.4,240,1093632
60,17,8,6310,1037,986,7.98,14.77,815153,733885,1.5,352,1091404
98,2,1,199,19,18,0.4,0.4,31182,11487,1.0,8337,1864566
79,15,13,1828,199,188,0.8,1.0,509736,331591,1.0,1567,1088618
78,16,1,2142,215,147,4.6,9.8,256517,58279,2.5,554,1040491
90,3,1,714,34,15,2.61,2.81,70079,17335,1.0,11420,1884933
85,3,2,3170,262,116,0.8,1.2,277748,32232,4.4,172,1441368
97,1,1,513,300,72,0.2,0.2,523790,498160,2.6,5735,1834579
85,5,0,8158,536,245,1.2,1.2,326530,205427,4.6,1207,1329096
67,11,1,5400,698,556,7.0,3.0,296912,110777,1.8,265,1010934
95,0,0,1308,95,53,0.2,0.2,212600,31039,2.0,361,1032442
72,13,3,3576,467,176,4.8,5.4,276569,51757,1.0,161,1119142
91,8,1,1652,93,90,1.8,3.2,16587,70546,2.8,4961,1671862
74,32,45,1301,218,291,2.0,2.0,582646,151253,3.2,189,1809574
92,4,0,1508,175,147,1.8,2.2,179589,66684,1.2,336,1012502
87,6,0,2066,156,106,1.2,1.4,64065,39743,1.0,698,1089169
97,2,1,254,22,17,0.4,1.6,92792,26468,2.0,3774,1821341
72,13,2,4011,235,173,6.99,20.56,51314,87285,2.7,206,1089043
97,0,0,170,18,21,0.2,0.2,448,8385,1.0,7278,1869002
0,43,53,1012,250,147,1.0,3.61,1635551,1526410,147.0,90,10
93,17,23,566,90,54,0.8,0.8,146507,9607,3.2,136,1703814
85,3,0,4505,269,154,0.6,0.6,144699,54580,1.0,478,1128262
83,34,15,884,154,88,2.2,2.4,535664,108937,1.6,2899,1795477
