usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
82,2,0,1850,259,163,1.8,0.6,89563,43126,2.0,1697,1767690
76,9,2,2171,220,134,6.81,19.64,40442,53040,1.8,180,1105772
78,68,61,2899,279,179,4.39,4.79,327686,125390,2.0,829,971586
93,0,0,410,63,84,0.4,0.6,185201,96070,1.8,2502,1771370
80,3,1,561,83,26,1.4,1.4,511866,34420,2.6,367,1797285
73,22,8,6630,202,115,3.8,9.4,279697,9693,5.8,821,1529410
97,2,1,197,14,23,0.2,0.2,6998,12768,1.2,5382,1860022
65,13,0,3936,303,130,10.4,30.8,179414,54004,1.0,209,1077893
83,11,0,6430,361,267,1.8,3.39,262309,187326,2.2,133,989712
91,163,52,1891,255,246,0.8,0.8,196064,238996,1.0,177,981045
92,5,4,1529,175,101,0.2,0.2,195110,67620,1.0,2061,1072275
86,1,0,3402,193,212,0.6,0.8,32898,530532,4.0,168,1008651
78,8,3,3502,574,195,3.4,6.6,1322699,41747,2.8,146,1095131
0,25,13,1509,178,114,3.4,4.6,89871,23958,446.0,87,13
0,6,5,1582,320,106,0.2,0.2,480602,468110,224.0,88,12
99,1,1,152,9,16,0.2,0.2,3027,16568,1.0,8321,1863768
90,3,0,1421,220,183,3.2,1.0,304536,18545,2.2,7319,1873293
85,3,1,479,79,42,2.0,2.0,328600,271946,2.6,3477,1819364
89,57,71,1776,170,126,0.4,0.6,6148,30329,1.0,347,1093060
64,23,9,5404,618,116,3.4,14.6,420330,347477,3.8,323,1546792
0,21,18,1219,502,174,0.2,0.2,780529,685012,643.0,94,6
83,8,2,3014,245,288,2.0,0.6,64641,482422,2.6,434,1016594
0,73,83,4405,540,461,8.42,2.4,272948,43129,430.0,68,32
84,3,0,1639,113,163,0.4,1.2,433863,436736,2.2,436,976228
92,11,8,3549,168,140,0.4,0.4,13296,40833,1.2,1524,971326
98,1,1,233,17,36,0.2,0.2,7626,33913,1.0,9203,1863840
68,18,1,4108,599,507,7.57,1.99,460349,19771,1.0,184,963066
91,1,0,1885,371,181,0.2,0.2,15100,68437,3.6,179,1714126
97,12,11,1207,42,35,0.2,0.2,4492,18877,1.0,166,1083687
88,3,2,1893,204,151,0.8,0.8,224155,58290,3.0,167,1135840
87,7,3,2453,347,484,2.0,1.4,144649,114582,1.3,1024,1015162
57,56,59,7625,694,826,4.8,5.0,525258,111782,7.0,2345,1370643
54,17,1,6877,598,407,12.6,23.4,619940,76187,2.7,147,1097533
92,10,9,3362,172,192,0.2,0.2,422528,189987,4.4,3634,1341744
87,5,3,1188,189,75,1.6,1.8,87923,24470,1.0,262,1037323
92,3,0,1195,181,60,2.4,2.4,42713,37842,2.6,271,1754974
97,3,0,513,52,61,0.6,0.6,5028,38652,1.5,373,1091149
0,39,56,1053,41,40,0.2,0.2,4447,14290,372.0,95,5
93,17,24,917,168,61,0.8,0.8,561752,238652,2.8,1022,1756295
99,2,1,174,11,24,0.2,0.2,10271,8797,1.0,6442,1871299
95,24,37,295,19,17,0.2,0.2,1028,8832,3.0,1281,1712952
87,12,7,2366,160,110,0.6,1.8,387104,88446,4.6,10137,1373203
0,2,0,2414,226,207,0.6,2.0,136711,124416,599.0,89,11
79,4,2,2161,188,131,1.2,2.79,793638,47907,2.6,128,1099957
92,1,0,2053,73,95,0.4,0.4,35359,20724,1.0,166,1053560
69,12,2,3078,433,156,7.78,7.98,193588,31408,1.6,161,995554
96,0,0,895,113,43,0.2,0.2,254795,6673,1.2,5977,1863736
92,0,0,2287,69,72,0.2,0.2,4922,12462,1.0,8353,1864864
0,8,4,1658,264,187,1.0,3.6,1605549,1520769,135.0,87,13
0,84,103,2358,316,165,0.8,1.2,769994,343926,2157.0,81,19
94,6,1,2099,143,114,0.8,0.8,68384,88662,2.4,2037,1546490
94,2,0,630,75,72,1.4,1.6,75078,42865,3.2,395,1705382
66,12,4,3870,162,96,2.0,6.6,415969,37617,5.8,162,1290510
77,10,1,1668,135,109,7.82,21.24,62480,37958,2.3,514,1084282
60,67,2,4368,241,210,12.2,33.6,128950,51814,1.4,279,1094907
91,2,0,2897,199,171,0.8,2.4,326263,140615,1.0,534,1119382
98,1,1,182,13,27,0.2,0.2,8163,7311,1.0,5201,1860792
0,3,0,3042,276,139,0.8,2.0,903563,510177,2170.0,87,13
99,0,0,174,11,13,0.2,0.2,452,4750,1.0,7318,1867615
89,6,2,2365,194,122,0.6,1.8,113604,35591,2.5,128,1064613
90,1,0,3197,463,320,0.2,0.2,11613,98812,1.5,441,1070038
89,48,68,516,64,18,0.8,0.8,351460,4520,2.2,581,1738362
62,35,0,3593,621,124,7.62,10.22,731563,25521,2.2,127,1058769
88,55,80,2565,212,223,0.2,0.2,10423,264817,2.4,607,1016117
90,3,0,2443,366,128,1.8,0.6,255296,213845,3.4,666,1742014
59,20,6,9388,631,503,9.38,9.98,409706,81338,7.0,200,1506469
94,8,6,1309,136,112,0.2,0.2,11073,15686,1.0,318,961362
93,4,0,2886,173,130,0.8,0.8,177255,315932,2.2,320,1520312
61,81,94,5480,729,683,9.0,6.6,476209,430097,2.2,1473,1037573
73,19,17,5367,374,258,1.2,1.0,359434,97984,1.3,145,1002831
87,16,2,2557,384,123,1.6,1.4,119766,29714,2.2,2370,1511946
93,0,0,275,18,26,0.8,0.6,1420,23585,2.4,1333,1768075
79,24,4,2059,299,184,2.2,2.6,576941,262582,4.8,416,1024258
96,0,0,2194,111,125,0.2,0.2,3731,18802,2.0,562,1725064
82,20,11,2530,110,63,2.0,2.6,212140,106952,2.8,848,1518690
90,5,0,925,158,118,1.0,3.6,509935,268476,2.0,2400,1738904
91,4,2,1314,119,89,0.4,1.8,50000,41118,4.0,189,1029926
89,4,1,419,43,13,2.2,2.2,80408,13554,1.2,11735,1883075
88,6,5,1962,119,94,1.2,1.2,183425,37920,2.0,310,990739
62,8,1,8648,1697,1545,5.2,1.4,1597281,1092606,1.0,598,1093806
89,16,5,2809,284,101,1.0,0.8,59725,12710,4.2,7209,1379947
88,24,13,2400,248,154,0.6,0.6,36555,89687,2.3,146,1099612
94,8,7,1608,79,67,0.2,0.2,16265,17578,3.0,691,978082
66,21,1,4547,1070,707,9.0,6.0,461040,51939,5.4,2182,1727709
93,13,9,1555,165,96,0.6,0.6,90145,58107,1.5,207,967243
85,9,3,4092,159,161,1.2,1.6,46573,154843,2.2,368,1522917
95,1,0,1446,75,46,0.6,0.6,11106,72845,2.0,4818,1731490
90,2,0,1145,108,59,0.8,0.8,129287,17061,3.8,356,1058657
87,0,0,2703,244,214,0.4,1.2,267496,233645,2.3,475,997758
95,0,0,2513,121,69,0.2,0.2,34212,26923,1.4,414,1749112
89,0,0,539,43,26,0.2,0.2,50909,26377,2.2,543,1747245
0,11,2,3454,182,143,1.2,1.0,176413,23893,321.0,90,10
90,8,1,3410,378,177,1.8,1.6,121662,27652,2.6,6146,1715850
0,100,114,2815,196,123,1.79,2.99,144658,32908,496.0,85,15
98,0,0,195,9,15,0.2,0.2,840,3091,1.0,3284,1847526
0,23,12,1673,145,117,2.0,6.8,160268,57456,581.0,87,13
98,1,1,170,13,17,0.2,0.2,31363,11635,1.0,7248,1875328
95,4,2,2229,105,99,0.2,0.2,115209,66791,2.4,1336,1396776
94,8,1,2549,129,107,1.6,1.8,6665,50010,2.0,1224,1636050
98,1,0,505,35,33,0.2,0.2,3027,21246,2.2,1861,1074888
96,6,5,787,61,51,0.2,0.2,3195,15728,1.2,1606,1081952
95,1,1,772,66,48,0.2,0.2,3479,22449,1.0,441,1021113
0,2,0,1240,87,83,0.4,0.6,21455,50048,679.0,93,7
87,8,5,1833,311,160,1.8,5.99,332148,102369,6.0,2895,1599931
91,3,2,1391,111,73,0.4,0.4,7741,18379,2.0,317,1023543
82,12,0,4315,426,372,5.4,1.6,162628,11693,2.8,4973,1718726
90,20,27,1209,99,42,1.0,1.6,417136,280732,2.6,1210,1760954
90,3,1,1581,232,175,0.4,1.8,108075,127030,2.0,414,1019966
84,16,6,2859,231,130,1.0,3.0,277132,85831,2.4,2969,1408118
77,56,62,7214,430,266,5.0,2.8,541187,136387,4.2,656,1341658
93,3,3,2431,143,152,0.6,2.0,95208,71983,2.6,1436,1725152
97,4,2,234,13,15,0.8,0.4,14481,11215,1.0,6132,1856736
97,0,0,194,25,24,0.2,0.2,616,9071,1.0,1363,1761824
82,72,89,5298,221,174,2.0,8.6,224286,66761,2.0,144,1003038
68,13,0,4052,436,372,12.0,19.0,223706,26754,1.8,169,1108344
70,10,1,5002,580,433,7.6,2.0,676779,76726,1.8,253,1115773
85,1,0,4813,428,200,0.4,1.0,37103,65163,1.0,253,1129515
69,13,1,4690,635,522,10.0,4.8,300199,21514,1.7,1096,1068226
89,5,4,2207,178,98,1.0,2.2,34542,25834,2.2,1111,1128755
72,12,5,3886,545,309,5.0,6.2,1517447,1023435,3.2,3636,1038083
69,5,0,5210,783,276,4.6,5.8,266860,109912,1.2,156,1119058
84,42,57,2754,224,136,1.0,1.2,57544,63620,2.6,192,1525907
89,38,49,4075,180,145,0.8,1.2,49728,143178,2.8,226,1628595
92,0,0,1345,138,97,0.6,1.2,121947,31895,1.0,359,1029237
75,4,3,4571,441,362,0.6,1.99,469603,479822,2.0,586,1012072
72,25,2,3521,416,351,9.98,5.99,343506,52407,1.5,279,1067428
83,21,3,3030,287,241,5.2,2.0,109422,9208,3.6,2498,1407235
97,26,37,1360,69,55,0.2,0.2,10060,16581,1.4,8953,1869190
77,15,15,8965,771,275,0.6,0.6,67057,119165,3.0,153,998382
97,0,0,186,17,29,0.2,0.2,463,2680,1.0,7420,1866392
0,56,25,2745,385,154,6.39,16.17,619928,296026,1109.0,76,24
78,15,11,2937,187,172,2.6,3.4,85740,133011,1.2,669,1044240
82,10,3,3110,411,406,3.2,1.0,274823,191752,1.8,408,1083768
96,1,0,220,12,19,0.4,0.4,2501,8204,1.0,5782,1864648
90,20,17,4119,280,171,0.6,0.6,401636,245747,4.0,1686,1325539
91,1,0,2195,206,193,0.2,0.2,147433,58559,1.0,257,1040781
87,27,41,2552,172,176,0.2,0.2,53530,271010,1.3,233,997657
79,35,26,4039,410,255,2.0,1.4,135818,111308,4.2,8216,1373632
85,2,0,3021,336,243,1.4,4.2,174664,129337,1.2,195,1089227
98,1,1,310,14,31,0.2,0.2,6266,127742,1.0,6870,1853226
0,3,0,1455,139,86,0.6,0.6,36191,23316,650.0,94,6
0,13,9,1076,119,95,1.0,0.6,104474,56550,317.0,89,11
67,79,42,5462,343,292,7.98,18.36,216677,161066,2.5,258,1097418
67,88,47,3382,347,220,7.39,18.56,360144,142694,1.0,497,1102534
58,105,59,3864,315,253,13.4,33.0,294096,50699,1.0,253,1093803
87,13,12,1683,218,125,1.0,3.6,1328599,1260805,2.0,388,1015101
0,22,7,5753,715,476,3.0,2.0,222677,201168,173.0,72,28
83,1,1,3956,433,214,0.4,0.4,218586,96722,2.0,130,1030576
82,15,7,4877,184,207,2.0,7.2,92961,191479,3.4,2789,1648301
74,75,93,6011,365,278,2.0,5.6,159953,84717,1.0,290,1001610
67,92,81,3244,231,156,7.98,19.56,110209,136276,2.8,266,1089792
93,16,8,2010,57,90,1.2,2.0,51048,64600,2.2,796,1539421
0,26,16,3638,534,238,1.6,3.6,1071680,590668,1805.0,71,29
91,4,1,1750,168,128,0.8,0.8,7018,21939,2.0,547,976333
86,2,0,2450,370,201,1.2,1.0,265523,94422,1.0,234,1113288
75,10,1,4529,310,281,5.6,1.8,215089,106509,3.8,213,1512869
96,2,1,205,23,21,0.2,0.2,11019,5549,1.0,7116,1847163
95,0,0,668,100,126,0.2,0.2,42976,105204,3.0,1000,1716696
67,6,2,6241,1164,1042,4.2,1.6,870898,763147,2.2,626,1115016
89,1,1,3420,341,166,0.2,0.2,696743,147916,2.6,1341,1395784
90,21,10,1562,142,144,1.6,1.0,50456,95182,1.7,655,1053592
89,14,12,4004,225,142,0.4,0.4,149008,89163,4.6,218,1337400
84,22,18,1067,86,74,2.0,2.2,97803,45412,1.8,557,1017241
93,3,1,363,32,28,1.6,1.6,53787,31694,1.0,11943,1884942
93,17,24,807,47,65,0.4,0.4,2688,13620,1.5,701,1037450
88,30,40,3888,207,130,0.8,1.0,119982,45116,2.0,271,1069917
75,24,16,1927,178,167,7.2,19.8,54727,70307,2.0,219,1106378
92,17,9,2371,109,117,1.6,1.6,30574,84978,2.6,1840,1641224
95,3,2,933,66,74,0.4,0.4,5198,20851,1.5,3042,1013574
94,1,0,2263,91,84,0.2,0.2,100381,33249,1.2,161,1751042
91,1,0,1266,242,97,1.4,4.4,736445,228457,2.6,486,1757878
89,16,3,2012,154,151,2.2,4.0,104179,108236,3.2,1830,1531176
97,1,1,277,42,23,0.2,0.2,259702,19388,1.4,7377,1874534
77,83,96,3389,407,293,2.6,2.8,855090,269362,3.8,2937,1652590
90,35,17,3406,251,176,1.2,1.6,300935,29767,1.0,517,1014586
88,6,5,2350,249,160,0.8,4.99,26124,120519,1.6,449,1089070
94,36,55,1563,65,56,0.4,0.4,4148,17343,1.0,2915,1011784
90,8,5,2489,128,208,0.2,0.2,66317,431882,2.0,172,1385682
93,6,2,1562,183,116,0.2,0.2,244700,29933,3.0,572,1076589
64,40,23,5016,469,356,2.2,2.99,174025,440935,1.4,133,991666
65,34,26,4307,452,388,7.4,5.4,197746,68193,2.0,304,1003450
77,2,0,878,256,124,2.2,2.2,360331,385317,2.4,135,1803171
93,3,1,2518,121,165,0.4,0.2,125959,18110,3.0,384,1704326
97,2,0,325,44,36,0.8,0.8,11252,11785,2.0,3173,1708285
90,2,0,376,35,15,2.2,2.2,62864,13634,1.2,6331,1845095
81,9,0,3349,342,225,3.39,4.39,241506,32980,1.0,171,973162
83,9,1,1983,193,120,2.6,1.8,265901,36296,2.2,152,1122034
94,25,31,989,119,66,1.8,0.8,349572,9053,3.6,284,1709568
75,13,6,3048,340,157,6.0,17.2,743972,53549,2.5,490,1098693
92,23,9,1006,86,91,1.0,2.2,56527,48456,2.6,831,972132
97,31,40,595,89,57,0.2,0.2,2336,11981,2.0,1187,1724094
91,5,1,1965,207,125,0.4,1.0,193174,22877,3.8,172,1085874
89,10,3,2239,222,137,0.4,0.6,110938,44047,2.8,286,1096404
91,4,3,2938,148,127,0.6,3.4,18373,38276,2.0,376,994544
64,38,1,4458,344,177,10.0,28.8,625132,49787,2.2,153,1096109
92,1,0,420,28,58,1.8,1.8,38630,72092,1.2,12027,1889014
91,29,36,1356,262,184,0.2,0.2,23770,57600,2.0,151,1012145
77,40,54,3432,390,328,3.41,4.81,415685,259602,1.5,401,1098783
89,1,0,1606,148,123,0.6,1.0,101977,79770,2.0,188,1099693
92,4,1,2360,155,102,0.8,0.8,23647,28846,1.8,1520,971381
96,1,0,993,51,39,0.6,0.6,7421,6898,3.0,162,1709936
96,1,0,467,142,67,0.2,0.2,111229,124147,3.4,176,1736254
80,12,8,1444,134,84,0.6,2.4,510385,191128,4.0,529,1512083
84,116,52,1417,197,142,3.6,6.2,165098,108109,1.0,311,982754
70,17,8,4051,662,579,6.4,4.0,565623,421622,1.2,756,1117955
95,11,1,1964,101,88,0.2,0.2,53319,24307,1.0,330,1748642
90,7,4,1366,161,126,2.0,1.6,56618,37103,1.0,870,998274
0,14,5,1238,77,61,0.2,0.2,107535,56627,370.0,95,5
74,16,4,4141,390,297,3.4,3.0,380212,155145,5.0,205,1325754
96,1,0,251,17,18,0.6,1.4,445,2290,1.0,7560,1873974
89,6,1,2745,152,117,1.0,3.8,12744,32916,1.0,1343,1113069
69,39,0,5830,921,784,3.6,1.8,417541,127394,3.2,147,1046022
80,7,0,3185,402,344,7.78,2.4,264732,12848,2.0,7821,1858842
97,1,0,386,77,60,0.2,0.2,4932,10494,2.0,6282,1722634
91,3,2,2656,162,110,1.2,2.0,110401,28047,2.0,542,1018144
96,1,0,325,62,27,0.8,0.8,324311,181984,2.4,5669,1836762
80,9,7,3711,208,121,2.2,7.8,193836,177797,3.2,2513,1582630
90,10,5,1378,174,98,0.6,0.8,236766,43659,1.0,132,980332
87,5,4,2857,282,159,0.4,0.6,238603,64868,1.0,427,1108354
56,54,2,5599,232,211,13.2,40.6,234916,50239,2.0,213,1095446
95,1,1,1693,143,147,0.2,0.2,20310,27719,1.5,521,1066154
97,2,1,243,13,15,0.6,0.6,19519,8189,1.2,8393,1864787
97,0,0,201,26,25,0.2,0.2,587,8785,1.0,1308,1745672
93,10,9,1289,144,85,0.4,0.4,58855,28895,2.0,685,1012931
85,4,2,3494,228,163,1.4,2.2,31729,25312,3.0,337,1103394
88,5,0,3971,326,209,1.8,0.8,416863,78149,6.4,311,1316141
92,4,1,3186,149,148,1.0,2.6,55029,92541,3.0,694,1645491
89,4,1,2632,439,108,0.8,1.4,520684,85619,5.2,303,974881
88,20,7,1878,151,75,2.4,2.4,245550,72088,3.2,171,1635587
63,80,48,7544,1096,297,3.8,7.0,2207009,200168,6.4,361,1316955
96,1,0,3108,216,127,0.2,0.2,298303,209120,3.2,3341,1345885
67,114,100,2969,224,151,7.41,18.64,136034,84091,1.3,130,1074519
92,5,4,1550,257,127,0.2,0.2,10676,41599,2.2,1130,969322
81,182,176,4748,327,235,1.6,2.6,276900,221153,3.8,147,1328122
74,3,0,1613,226,397,2.6,2.8,474325,108778,3.8,1140,1820253
62,75,45,3882,199,97,11.0,35.0,125564,27633,1.8,262,1106469
58,26,1,3173,357,226,7.4,9.8,231176,71434,1.4,145,996291
97,0,0,180,16,21,0.2,0.2,32785,24624,1.0,5323,1859947
88,0,0,1743,123,72,0.2,0.2,132643,50785,2.0,599,1768939
97,2,1,221,38,26,0.2,0.2,87720,6324,1.2,7364,1861736
77,4,1,4855,922,121,1.8,3.81,2486203,62381,1.0,240,1036099
62,27,16,4416,295,182,10.8,21.6,165424,44132,1.5,426,1098062
85,32,31,603,76,64,2.0,1.8,112623,55035,1.2,509,1802803
69,48,14,5818,260,116,5.4,10.4,518051,116869,3.2,1251,1545342
93,79,101,1076,143,103,0.2,0.2,49908,52017,1.7,140,1005056
97,0,0,603,52,62,0.2,0.2,2318,56100,1.0,483,1730390
93,1,1,2428,191,96,0.2,0.2,22571,24071,2.0,842,1383738
66,13,2,3416,224,175,10.4,35.2,96120,93186,1.3,188,1088254
92,2,0,1646,85,55,0.8,0.8,247300,21669,1.6,494,1754752
83,36,27,790,94,54,2.6,3.2,41921,13526,1.8,491,1745480
82,5,1,2802,360,242,1.6,1.8,502512,321340,5.0,928,1601696
99,0,0,139,10,15,0.2,0.2,1088,12201,1.0,6570,1847401
87,4,1,4437,722,402,0.4,1.8,49022,91833,1.0,325,1074453
85,0,0,964,94,50,0.2,0.2,307373,17623,2.0,666,1757760
92,1,0,326,37,32,0.4,0.4,18480,11480,1.4,995,1761844
90,5,2,1825,126,191,0.4,0.4,215016,445735,3.0,328,1372560
92,2,1,1632,128,102,0.4,0.2,92965,48978,1.6,473,974620
79,33,26,4625,293,168,3.21,5.61,218398,62600,2.6,304,1025106
89,6,1,2018,254,243,2.4,0.8,186521,142178,1.0,469,1010584
68,41,1,3373,287,118,9.2,26.8,1067364,38192,3.0,159,1093850
0,59,66,3486,459,227,1.0,0.4,821073,703274,634.0,85,15
90,14,21,409,79,44,0.6,0.8,251088,220098,2.6,3607,1822008
81,24,2,2721,295,245,6.01,4.01,219240,63103,2.6,265,1113138
98,1,1,160,14,16,0.2,0.2,7007,8363,1.0,8496,1866056
84,3,1,4798,335,171,0.4,1.8,150755,80593,2.0,168,1069206
74,27,0,2052,163,87,6.6,19.4,536165,28955,2.0,126,1089085
96,2,1,888,52,59,0.2,0.2,237283,288087,2.0,4355,1818307
90,4,0,1917,195,155,1.6,0.6,89080,73434,1.0,1156,1013640
72,3,0,4119,277,251,1.8,1.8,233930,404746,3.0,315,997440
94,46,66,621,76,61,0.6,0.8,4980,16132,1.0,1888,1075016
91,1,0,4183,274,195,0.2,0.2,9067,51436,2.2,268,1063124
74,753,22,2350,146,111,2.0,0.6,259768,129649,2.2,4728,1845357
86,16,0,1877,168,104,3.2,2.8,92379,38380,1.5,152,1056966
91,3,0,2298,204,175,1.6,0.6,109711,89342,2.5,281,1004112
97,0,0,197,12,13,0.2,0.2,815,11485,1.0,579,1732672
90,19,0,2078,120,40,2.8,3.6,103404,21483,1.6,281,1745158
88,45,53,623,24,51,1.8,1.8,41854,212631,2.0,5071,1841507
85,152,149,3297,262,224,1.0,0.6,69750,136002,3.0,326,1079545
98,2,0,326,55,42,0.4,0.4,1323,6704,2.0,6353,1724304
91,3,0,1626,280,150,2.2,1.0,376237,112914,4.4,3235,1605074
87,90,80,1995,230,119,1.0,0.8,37023,30467,2.0,128,1059710
92,2,1,884,111,91,0.2,0.2,17686,14948,1.6,1614,965530
94,4,0,840,52,39,0.8,1.6,16329,16867,1.2,367,1014170
79,84,37,3277,261,221,4.4,2.8,253538,87740,5.2,240,1081061
67,15,1,5274,647,664,8.0,3.8,417904,48173,5.8,1860,1725293
94,2,1,1624,120,59,0.4,0.4,19036,36462,1.4,329,1753800
92,1,0,1538,155,106,1.0,1.6,15336,20631,3.0,223,1118258
82,12,6,4534,378,258,1.0,3.81,205135,143395,2.0,226,985252
86,6,0,1183,192,132,2.8,1.8,261276,123008,3.4,187,1708110
95,0,0,403,164,56,0.2,0.2,194739,212276,2.2,1363,1745691
91,50,62,1290,136,79,1.2,0.8,278394,22175,1.0,213,970344
93,0,0,1260,90,76,0.2,0.2,5812,21490,2.7,169,1099162
83,59,77,3690,665,267,1.0,0.6,89635,108337,1.6,212,1132274
97,0,0,237,11,24,0.4,0.4,3108,58724,1.0,6855,1857699
81,5,1,6795,310,214,2.2,7.41,180947,182196,1.7,639,993645
74,1,0,2697,271,258,1.8,2.4,770736,548396,4.8,1241,1000888
95,1,0,3150,97,89,0.2,0.2,17502,68238,2.2,2484,1644968
90,26,40,2662,301,155,0.2,0.2,8421,32644,1.8,954,1125487
95,1,0,2129,84,76,0.4,0.4,27000,23093,2.2,741,1717045
88,3,0,3980,451,180,0.6,0.6,27783,53049,1.3,553,1082528
93,22,13,1681,146,129,2.0,0.8,70811,49799,2.4,180,1710835
86,8,7,4561,204,127,0.2,0.2,68904,64251,2.5,574,1004773
98,12,18,177,16,16,0.2,0.2,732,6992,1.0,1322,1746112
91,3,0,646,49,21,1.8,1.8,121611,16718,1.2,6740,1850714
95,1,1,1063,83,60,1.0,0.8,186842,16328,1.0,258,1016519
89,2,1,2578,243,174,0.6,1.0,89694,66911,1.3,832,1120236
0,3,0,943,119,116,0.8,0.6,34217,32924,531.0,93,7
0,11,1,3556,348,267,3.4,2.2,225660,113178,171.0,73,27
83,10,2,2726,202,178,1.8,5.2,71533,397123,5.8,136,1313141
92,2,0,1708,129,96,1.2,1.8,20244,18736,1.8,303,1085696
0,29,21,1296,480,160,1.4,2.2,816892,683670,142.0,89,11
85,5,0,2392,234,182,1.4,1.6,352015,308529,2.0,123,1057613
90,13,7,2844,180,160,1.0,0.4,27538,25232,2.0,2404,974149
62,51,2,2437,116,67,12.77,35.93,100642,41200,3.4,240,1093632
78,277,285,3967,422,251,4.2,2.8,594708,103365,7.6,2633,1335160
60,17,8,6310,1037,986,7.98,14.77,815153,733885,1.5,352,1091404
98,2,1,199,19,18,0.4,0.4,31182,11487,1.0,8337,1864566
78,16,1,2142,215,147,4.6,9.8,256517,58279,2.5,554,1040491
84,4,1,572,74,30,2.6,2.6,273984,39153,2.4,11040,1872051
90,3,1,714,34,15,2.61,2.81,70079,17335,1.0,11420,1884933
97,1,1,513,300,72,0.2,0.2,523790,498160,2.6,5735,1834579
67,11,1,5400,698,556,7.0,3.0,296912,110777,1.8,265,1010934
82,7,2,1605,189,150,2.59,4.18,233699,128372,1.0,135,1034875
90,7,2,2128,183,166,0.8,2.2,89713,240084,3.2,406,1527165
72,13,3,3576,467,176,4.8,5.4,276569,51757,1.0,161,1119142
87,4,1,3029,173,114,0.6,0.8,327541,46295,3.2,193,1523653
89,0,0,3809,281,186,0.4,0.4,129636,105267,1.0,175,1029466
91,8,1,1652,93,90,1.8,3.2,16587,70546,2.8,4961,1671862
74,32,45,1301,218,291,2.0,2.0,582646,151253,3.2,189,1809574
92,4,0,1508,175,147,1.8,2.2,179589,66684,1.2,336,1012502
87,6,0,2066,156,106,1.2,1.4,64065,39743,1.0,698,1089169
72,13,2,4011,235,173,6.99,20.56,51314,87285,2.7,206,1089043
97,0,0,170,18,21,0.2,0.2,448,8385,1.0,7278,1869002
80,5,0,1888,248,215,6.2,1.8,216420,39346,4.6,1628,1757696
0,43,53,1012,250,147,1.0,3.61,1635551,1526410,147.0,90,10
94,35,47,628,62,36,0.8,1.0,181004,9809,1.4,1616,1708194
85,3,0,4505,269,154,0.6,0.6,144699,54580,1.0,478,1128262
89,8,5,3428,301,156,0.4,0.4,284331,33861,1.4,539,980623
92,2,0,2840,195,149,0.4,0.4,58645,151856,2.6,506,1544602
88,52,60,1367,165,91,1.2,2.0,40521,32978,1.6,362,966408
88,2,0,468,41,45,1.4,1.6,76117,44209,1.0,1668,1768097
98,2,1,310,52,22,0.2,0.2,261896,6656,1.0,7380,1868882
0,14,5,2725,214,105,2.2,2.8,510378,275208,187.0,76,24
0,21,18,1111,157,164,0.6,0.8,188084,634890,1083.0,88,11
93,2,1,310,25,17,1.4,1.4,45713,20147,1.2,8249,1873379
89,5,0,1928,215,140,1.8,1.8,166288,22784,1.3,271,1056302
78,12,5,5935,356,199,1.4,0.8,173332,74812,5.2,315,1296418
83,1,0,5703,351,254,0.4,0.6,141136,85738,1.5,390,1077890
97,0,0,244,38,20,0.2,0.2,168458,8012,1.2,7346,1861485
88,3,1,2118,116,92,1.4,1.6,36005,34644,1.5,2807,1049018
94,8,8,1255,100,85,0.6,0.4,3412,27903,2.5,913,975482
88,1,0,2079,295,166,1.0,3.6,174955,55598,1.8,129,1100454
88,54,73,3182,252,148,1.0,4.0,272213,87430,1.8,495,1009674
77,7,0,1846,103,62,6.4,24.6,269233,20339,1.3,238,1088765
94,0,0,2450,110,98,0.2,0.2,221129,23126,2.6,156,1709690
94,23,36,3096,149,147,0.2,0.2,34328,42898,2.2,1189,1720062
89,55,72,2012,153,120,0.8,2.4,26815,27304,2.2,1232,975296
84,18,25,495,69,47,2.0,2.0,75783,34467,1.0,635,1814986
97,1,1,212,41,37,0.2,0.2,256240,253263,2.4,4639,1827776
57,53,7,5708,311,169,11.0,27.8,405406,42991,1.0,1207,1107931
89,48,40,2400,181,175,0.2,0.2,85111,185686,3.0,2089,1643112
98,1,1,178,16,9,0.2,0.2,35893,3878,1.0,7263,1848069
81,57,67,2890,115,123,2.8,2.6,115270,75326,2.6,1345,1541262
87,7,6,2446,349,216,1.0,3.41,47815,34294,1.8,385,1100598
97,0,0,204,23,31,0.2,0.2,8121,8267,1.0,5204,1860792
79,7,0,2452,368,323,6.8,1.8,193892,23470,1.6,2377,1768187
94,5,5,2630,94,74,0.2,0.2,7567,37410,1.0,274,1016989
95,19,27,2061,90,106,0.2,0.2,88071,10311,2.2,690,1726904
87,9,6,1770,208,116,2.0,2.0,76625,27792,1.4,245,1067682
96,25,38,771,117,48,0.2,0.2,5607,25167,1.2,692,1738142
88,15,13,2711,196,128,0.6,1.4,132298,107739,1.0,131,1127534
87,3,1,428,47,13,2.4,2.4,114325,23268,1.0,11591,1886331
98,0,0,156,9,14,0.2,0.2,1046,10826,1.8,8524,1866256
94,2,1,569,88,36,0.2,0.2,286993,4202,1.6,1143,1744085
66,87,84,5484,390,332,4.4,11.4,245476,153510,5.8,2591,1559867
48,44,1,6493,591,460,14.4,19.2,391816,97027,4.8,182,1096938
94,11,8,2236,159,149,0.8,0.6,75475,100500,3.0,2236,1967275
